nregistro,nombre,pactivos,labtitular,labcomercializador,cn,dosis,formaFarmaceuticaSimplificada,estado_aut,estado_rev,viasAdministracion,comerc,receta,generico,conduc,triangulo,huerfano,biosimilar,url_html_ficha_tecnica,url_foto_materiales,num_registros_atc,num_principios_activos
62844,"PLUSVENT ACCUHALER 50 microgramos/500 microgramos/INHALACIÓN, POLVO PARA INHALACIÓN","SALMETEROL, FLUTICASONA PROPIONATO",Glaxosmithkline S.A.,Glaxosmithkline S.A.,844183,50 µg salmeterol+500 µg propionato de fluticasona,INHALACIÓN PULMONAR,945298800000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/62844/FT_62844.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/62844/62844_materialas.jpg,3,2
63870,"PLUSVENT 25 microgramos/125 microgramos/inhalación, suspensión para inhalación envase a presión","FLUTICASONA PROPIONATO, SALMETEROL",Glaxosmithkline S.A.,Glaxosmithkline S.A.,932228,25 mcg salmeterol / 125 mcg propionato fluticasona,INHALACIÓN PULMONAR,988322400000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/63870/FT_63870.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/63870/63870_materialas.jpg,3,2
63871,"PLUSVENT 25 microgramos/250 microgramos/inhalación, suspensión para inhalación envase a presión","FLUTICASONA PROPIONATO, SALMETEROL",Glaxosmithkline S.A.,Glaxosmithkline S.A.,932236,25 mcg salmeterol/ 250 mcg fluticasona propionato,INHALACIÓN PULMONAR,988322400000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/63871/FT_63871.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/63871/63871_materialas.jpg,3,2
63869,"PLUSVENT 25 microgramos/50 microgramos/inhalación, suspensión para inhalación envase a presión","FLUTICASONA PROPIONATO, SALMETEROL",Glaxosmithkline S.A.,Glaxosmithkline S.A.,932178,25 mcg salmeterol/ 50 mcg fluticasona propionato,INHALACIÓN PULMONAR,988322400000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/63869/FT_63869.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/63869/63869_materialas.jpg,3,2
75649,PREDNISONA CINFA 10 mg COMPRIMIDOS,PREDNISONA,Laboratorios Cinfa S.A.,Laboratorios Cinfa S.A.,688717,10 mg prednisona/comprimido,COMPRIMIDO,1332252391000,,VÍA ORAL,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/75649/FT_75649.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/75649/75649_materialas.jpg,3,1
75644,"PREDNISONA CINFA 2,5 mg COMPRIMIDOS EFG",PREDNISONA,Laboratorios Cinfa S.A.,Laboratorios Cinfa S.A.,688704,"2,5 mg prednisona/comprimido",COMPRIMIDO,1332252392000,,VÍA ORAL,True,True,True,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/75644/FT_75644.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/75644/75644_materialas.jpg,3,1
75676,PREDNISONA CINFA 30 mg COMPRIMIDOS EFG,PREDNISONA,Laboratorios Cinfa S.A.,Laboratorios Cinfa S.A.,688760,30 mg prednisona/comprimido,COMPRIMIDO,1332372140000,,VÍA ORAL,True,True,True,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/75676/FT_75676.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/75676/75676_materialas.jpg,3,1
75647,PREDNISONA CINFA 5 mg COMPRIMIDOS EFG,PREDNISONA,Laboratorios Cinfa S.A.,Laboratorios Cinfa S.A.,688711,5 mg prednisona/comprimido,COMPRIMIDO,1332252392000,,VÍA ORAL,True,True,True,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/75647/FT_75647.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/75647/75647_materialas.jpg,3,1
62046,PULMICORT TURBUHALER 100 microgramos/inhalacion POLVO PARA INHALACION,BUDESONIDA,Astrazeneca Farmaceutica Spain S.A.,Astrazeneca Farmaceutica Spain S.A.,660910,100 mcg budesonida/inhalación (dosis liberada),INHALACIÓN PULMONAR,907192800000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/62046/FT_62046.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/62046/62046_materialas.jpg,3,1
59254,PULMICORT TURBUHALER 200 microgramos/inhalación POLVO PARA INHALACION,BUDESONIDA,Astrazeneca Farmaceutica Spain S.A.,Astrazeneca Farmaceutica Spain S.A.,651927,200 µg budesonida/inhalación (dosis liberada),INHALACIÓN PULMONAR,702079200000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/59254/FT_59254.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/59254/59254_materialas.jpg,3,1
59255,PULMICORT TURBUHALER 400 microgramos/inhalación POLVO PARA INHALACION,BUDESONIDA,Astrazeneca Farmaceutica Spain S.A.,Astrazeneca Farmaceutica Spain S.A.,885640,400 mcg budesonida/ inhalación,INHALACIÓN PULMONAR,702079200000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/59255/FT_59255.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/59255/59255_materialas.jpg,3,1
59298,"PULMICORT 0,25 mg/ml SUSPENSION PARA INHALACION POR NEBULIZADOR",BUDESONIDA,Astrazeneca Farmaceutica Spain S.A.,Astrazeneca Farmaceutica Spain S.A.,605959,"0,25 mg budesonida/ml",INHALACIÓN PULMONAR,702079200000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/59298/FT_59298.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/59298/59298_materialas.jpg,3,1
59297,"PULMICORT 0,50 mg/ml SUSPENSION PARA INHALACION POR NEBULIZADOR",BUDESONIDA,Astrazeneca Farmaceutica Spain S.A.,Astrazeneca Farmaceutica Spain S.A.,605958,"0,50 mg budesonida/ml",INHALACIÓN PULMONAR,702079200000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/59297/FT_59297.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/59297/59297_materialas.jpg,3,1
113886005,RELVAR ELLIPTA 184 MCG/22 MCG POLVO PARA INHALACION (UNIDODIS),"VILANTEROL TRIFENATATO, FLUTICASONA FUROATO",Glaxosmithkline Trading Services Limited,Glaxosmithkline S.A.,700812,184 microgramos/22 microgramos,INHALACIÓN PULMONAR,1386802800000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/113886005/FT_113886005.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/113886005/113886005_materialas.jpg,3,2
113886002,RELVAR ELLIPTA 92 MCG/22 MCG POLVO PARA INHALACION (UNIDODIS),"VILANTEROL TRIFENATATO, FLUTICASONA FUROATO",Glaxosmithkline Trading Services Limited,Glaxosmithkline S.A.,700811,92 microgramos/22 microgramos,INHALACIÓN PULMONAR,1386802800000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/113886002/FT_113886002.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/113886002/113886002_materialas.jpg,3,2
114929005,REVINTY ELLIPTA 184 MICROGRAMOS/22 MICROGRAMOS POLVO PARA INHALACION (UNIDOSIS),"FLUTICASONA FUROATO, VILANTEROL",Glaxosmithkline Trading Services Limited,Faes Farma S.A.,722406,184 microgramos/22 microgramos,INHALACIÓN PULMONAR,1532963846000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/114929005/FT_114929005.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/114929005/114929005_materialas.jpg,3,2
114929002,REVINTY ELLIPTA 92 MICROGRAMOS/22 MICROGRAMOS POLVO PARA INHALACION (UNIDOSIS),"FLUTICASONA FUROATO, VILANTEROL",Glaxosmithkline Trading Services Limited,Faes Farma S.A.,722404,92 microgramos/22 microgramos,INHALACIÓN PULMONAR,1532901600000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/114929002/FT_114929002.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/114929002/114929002_materialas.jpg,3,2
60500,RIBUJET 200 MICROGRAMOS/PULSACION SOLUCION PARA INHALACION EN ENVASE A PRESION,BUDESONIDA,Chiesi España S.A.U.,Chiesi España S.A.U.,654335,200 microgramos/dosis,INHALACIÓN PULMONAR,786236400000,1710249749000.0,VÍA INHALATORIA,False,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/60500/FT_60500.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/60500/60500_materialas.jpg,3,1
65045,RILAST FORTE TURBUHALER 320 microgramos/9 microgramos/INHALACION POLVO PARA INHALACION,"BUDESONIDA, FORMOTEROL FUMARATO",Laboratorio Tau S.A.,Laboratorio Tau S.A.,723312,320 MCG / 9 MCG,INHALACIÓN PULMONAR,1034892000000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/65045/FT_65045.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/65045/65045_materialas.jpg,3,2
64353,"RILAST TURBUHALER 160 microgramos/4,5 microgramos/INHALACION POLVO PARA INHALACION","BUDESONIDA, FORMOTEROL FUMARATO",Laboratorio Tau S.A.,Laboratorio Tau S.A.,723315,"160 microgramos / 4,5 microgramos",INHALACIÓN PULMONAR,1006124400000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/64353/FT_64353.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/64353/64353_materialas.jpg,3,2
64354,"RILAST TURBUHALER 80 microgramos/4,5 microgramos/INHALACION POLVO PARA INHALACION","BUDESONIDA, FORMOTEROL FUMARATO",Laboratorio Tau S.A.,Laboratorio Tau S.A.,723306,80 mcg / 4.5 mcg,INHALACIÓN PULMONAR,1006124400000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/64354/FT_64354.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/64354/64354_materialas.jpg,3,2
73563,SALBUAIR 2.5 mg SOLUCION PARA INHALACION POR NEBULIZADOR,SALBUTAMOL SULFATO,Laboratorio Aldo Union S.L.,Laboratorio Aldo Union S.L.,677362,0.12% P/V SALBUTAMOL SULFATO,INHALACIÓN PULMONAR,1298329200000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/73563/FT_73563.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/73563/73563_materialas.jpg,3,1
73562,SALBUAIR 5 mg SOLUCION PARA INHALACION POR NEBULIZADOR,SALBUTAMOL SULFATO,Laboratorio Aldo Union S.L.,Laboratorio Aldo Union S.L.,677363,0.24% P/V SALBUTAMOL SULFATO,INHALACIÓN PULMONAR,1298329200000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/73562/FT_73562.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/73562/73562_materialas.jpg,3,1
65850,SALBUTAMOL ALDO-UNION 100 microgramos/dosis SUSPENSION PARA INHALACION EN ENVASE A PRESION,SALBUTAMOL SULFATO,Laboratorio Aldo Union S.L.,Laboratorio Aldo Union S.L.,797183,100 microgramos/aplicación,INHALACIÓN PULMONAR,1073862000000,,VÍA INHALATORIA,True,True,True,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/65850/FT_65850.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/65850/65850_materialas.jpg,3,1
62667,"SERETIDE ACCUHALER 50 microgramos/100 microgramos/inhalación, POLVO PARA INHALACIÓN","FLUTICASONA PROPIONATO, SALMETEROL XINAFOATO",Glaxosmithkline S.A.,Glaxosmithkline S.A.,804724,50/100 mcg,INHALACIÓN PULMONAR,930780000000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/62667/FT_62667.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/62667/62667_materialas.jpg,3,2
62668,"SERETIDE ACCUHALER 50 microgramos/250 microgramos/INHALACIÓN, POLVO PARA INHALACIÓN.","FLUTICASONA PROPIONATO, SALMETEROL XINAFOATO",Glaxosmithkline S.A.,Glaxosmithkline S.A.,804740,50/250 mcg,INHALACIÓN PULMONAR,930780000000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/62668/FT_62668.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/62668/62668_materialas.jpg,3,2
62669,"SERETIDE ACCUHALER 50 microgramos/500 microgramos/INHALACIÓN, POLVO PARA INHALACIÓN","FLUTICASONA PROPIONATO, SALMETEROL XINAFOATO",Glaxosmithkline S.A.,Glaxosmithkline S.A.,804955,50/500 mcg,INHALACIÓN PULMONAR,930780000000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/62669/FT_62669.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/62669/62669_materialas.jpg,3,2
63797,"SERETIDE 25 microgramos/125 microgramos/INHALACIÓN, SUSPENSIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN","SALMETEROL, FLUTICASONA PROPIONATO",Glaxosmithkline S.A.,Glaxosmithkline S.A.,874578,25 mcg/125 mcg,INHALACIÓN PULMONAR,986162400000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/63797/FT_63797.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/63797/63797_materialas.jpg,3,2
63798,"SERETIDE 25 microgramos/250 microgramos/INHALACIÓN, SUSPENSIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN","FLUTICASONA PROPIONATO, SALMETEROL",Glaxosmithkline S.A.,Glaxosmithkline S.A.,874586,25 mcg/250 mcg,INHALACIÓN PULMONAR,986162400000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/63798/FT_63798.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/63798/63798_materialas.jpg,3,2
63796,"SERETIDE 25 microgramos/50 microgramos/INHALACIÓN, SUSPENSIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN","SALMETEROL, FLUTICASONA PROPIONATO",Glaxosmithkline S.A.,Glaxosmithkline S.A.,874354,25 mcg/50 mcg,INHALACIÓN PULMONAR,986162400000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/63796/FT_63796.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/63796/63796_materialas.jpg,3,2
59489,"SEREVENT ACCUHALER 50 microgramos/inhalación, polvo para inhalación",SALMETEROL,Glaxosmithkline S.A.,Glaxosmithkline S.A.,670513,50 µg,INHALACIÓN PULMONAR,709941600000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/59489/FT_59489.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/59489/59489_materialas.jpg,3,1
59490,"SEREVENT 25 microgramos/inhalación, suspensión para inhalación en envase a presión",SALMETEROL XINAFOATO,Glaxosmithkline S.A.,Glaxosmithkline S.A.,670497,25 mcg salmeterol hidroxinaftoato,INHALACIÓN PULMONAR,709941600000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/59490/FT_59490.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/59490/59490_materialas.jpg,3,1
61980,SINGULAIR 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,MONTELUKAST SODICO,Organon Salud S.L.,Organon Salud S.L.,662056,10 mg,COMPRIMIDO,888706800000,,VÍA ORAL,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/61980/FT_61980.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/61980/61980_materialas.jpg,3,1
63673,SINGULAIR 4 mg COMPRIMIDOS MASTICABLES,MONTELUKAST SODICO,Organon Salud S.L.,Organon Salud S.L.,709394,4 mg,COMPRIMIDO MASTICABLE,982278000000,,VÍA ORAL,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/63673/FT_63673.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/63673/63673_materialas.jpg,3,1
65429,SINGULAIR 4 mg GRANULADO,MONTELUKAST SODICO,Organon Salud S.L.,Organon Salud S.L.,840645,4 mg,SOLUCIÓN/SUSPENSIÓN ORAL,1055282400000,,VÍA ORAL,False,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/65429/FT_65429.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/65429/65429_materialas.jpg,3,1
61979,SINGULAIR 5 MG COMPRIMIDOS MASTICABLES,MONTELUKAST SODICO,Organon Salud S.L.,Organon Salud S.L.,662064,5 mg,COMPRIMIDO MASTICABLE,888706800000,,VÍA ORAL,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/61979/FT_61979.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/61979/61979_materialas.jpg,3,1
84742,SOPROBEC 100 MICROGRAMOS/INHALACION SOLUCION PARA INHALACION EN ENVASE A PRESION,BECLOMETASONA DIPROPIONATO,Glenmark Arzneimittel Gmbh,Glenmark Farmaceutica S.L.U,727639,100 microgramos/inhalacion,INHALACIÓN PULMONAR,1608216985000,,VÍA INHALATORIA,False,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/84742/FT_84742.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/84742/84742_materialas.jpg,3,1
84744,SOPROBEC 200 MICROGRAMOS/INHALACION SOLUCION PARA INHALACION EN ENVASE A PRESION,BECLOMETASONA DIPROPIONATO,Glenmark Arzneimittel Gmbh,Glenmark Farmaceutica S.L.U,727642,200 microgramos/pulsacion,INHALACIÓN PULMONAR,1608216985000,,VÍA INHALATORIA,False,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/84744/FT_84744.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/84744/84744_materialas.jpg,3,1
84743,SOPROBEC 250 MICROGRAMOS/INHALACION SOLUCION PARA INHALACION EN ENVASE A PRESION,BECLOMETASONA DIPROPIONATO,Glenmark Arzneimittel Gmbh,Glenmark Farmaceutica S.L.U,727641,250 microgramos/pulsacion,INHALACIÓN PULMONAR,1608216969000,,VÍA INHALATORIA,False,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/84743/FT_84743.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/84743/84743_materialas.jpg,3,1
84741,SOPROBEC 50 MICROGRAMOS/INHALACION SOLUCION PARA INHALACION EN ENVASE A PRESION,BECLOMETASONA DIPROPIONATO,Glenmark Arzneimittel Gmbh,Glenmark Farmaceutica S.L.U,727638,50 microgramos/pulsacion,INHALACIÓN PULMONAR,1608216967000,,VÍA INHALATORIA,False,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/84741/FT_84741.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/84741/84741_materialas.jpg,3,1
69589,"SPIRIVA RESPIMAT 2,5 microgramos SOLUCION PARA INHALACION",TIOTROPIO BROMURO,Boehringer Ingelheim International Gmbh,Boehringer Ingelheim Espana S.A.,725948,"2,5 microgramos / pulverización",INHALACIÓN PULMONAR,1202252400000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/69589/FT_69589.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/69589/69589_materialas.jpg,3,1
65044,SYMBICORT FORTE TURBUHALER 320 microgramos/9 microgramos/INHALACION POLVO PARA INHALACION,"BUDESONIDA, FORMOTEROL FUMARATO DIHIDRATO",Astrazeneca Farmaceutica Spain S.A.,Astrazeneca Farmaceutica Spain S.A.,723313,320 µg budesonida/9 µg de formoterol/inhalación,INHALACIÓN PULMONAR,1034892000000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/65044/FT_65044.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/65044/65044_materialas.jpg,3,2
63958,"SYMBICORT TURBUHALER 160 microgramos/4,5 microgramos/INHALACION POLVO PARA INHALACION","BUDESONIDA, FORMOTEROL FUMARATO DIHIDRATO",Astrazeneca Farmaceutica Spain S.A.,Astrazeneca Farmaceutica Spain S.A.,723314,160µg budesonida/4.5 µg de formoterol/inhalación,INHALACIÓN PULMONAR,991692000000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/63958/FT_63958.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/63958/63958_materialas.jpg,3,2
63956,"SYMBICORT TURBUHALER 80 microgramos/4,5 microgramos/INHALACION POLVO PARA INHALACION","BUDESONIDA, FORMOTEROL FUMARATO DIHIDRATO",Astrazeneca Farmaceutica Spain S.A.,Astrazeneca Farmaceutica Spain S.A.,723311,80 µg budesonida/4.5 µg de formoterol/inhalación,INHALACIÓN PULMONAR,991605600000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/63956/FT_63956.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/63956/63956_materialas.jpg,3,2
85232,"SYMBICORT 80 MICROGRAMOS/2,25 MICROGRAMOS/INHALACION SUSPENSION PARA INHALACION EN ENVASE A PRESION","BUDESONIDA, FORMOTEROL FUMARATO DIHIDRATO",Astrazeneca Farmaceutica Spain S.A.,Astrazeneca Farmaceutica Spain S.A.,728894,"80 microgramos/2,25  microgramos",INHALACIÓN PULMONAR,1603815547000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/85232/FT_85232.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/85232/85232_materialas.jpg,3,2
58859,TERBASMIN TURBUHALER 500 microgramos/inhalacion POLVO PARA INHALACION,TERBUTALINA SULFATO,Laboratorio Lailan S.A.,Laboratorio Lailan S.A.,723500,500 µg,INHALACIÓN PULMONAR,665362800000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/58859/FT_58859.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/58859/58859_materialas.jpg,3,1
1221677001,TEZSPIRE 210 MG SOLUCION INYECTABLE EN JERINGA PRECARGADA,TEZEPELUMAB,Astrazeneca Ab,Astrazeneca Farmaceutica Spain S.A.,758463,210 MG,INYECTABLE,1665058542000,,VÍA SUBCUTÁNEA,False,True,False,False,True,False,False,https://cima.aemps.es/cima/dochtml/ft/1221677001/FT_1221677001.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/1221677001/1221677001_materialas.jpg,3,1
1221677003,TEZSPIRE 210 MG SOLUCION INYECTABLE EN PLUMA PRECARGADA,TEZEPELUMAB,Astrazeneca Ab,Astrazeneca Farmaceutica Spain S.A.,762356,210 MG,INYECTABLE,1678278503000,,VÍA SUBCUTÁNEA,True,True,False,False,True,False,False,https://cima.aemps.es/cima/dochtml/ft/1221677003/FT_1221677003.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/1221677003/1221677003_materialas.jpg,3,1
61971,"TRIALONA ACCUHALER 100 MICROGRAMOS/INHALACIÓN, POLVO PARA INHALACIÓN",FLUTICASONA PROPIONATO,Glaxosmithkline S.A.,Glaxosmithkline S.A.,662361,100 mcg,INHALACIÓN PULMONAR,891381600000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/61971/FT_61971.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/61971/61971_materialas.jpg,3,1
61972,"TRIALONA ACCUHALER 500 MICROGRAMOS/INHALACIÓN, POLVO PARA INHALACIÓN",FLUTICASONA PROPIONATO,Glaxosmithkline S.A.,Glaxosmithkline S.A.,662353,500 mcg,INHALACIÓN PULMONAR,891381600000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/61972/FT_61972.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/61972/61972_materialas.jpg,3,1
61788,"TRIALONA 250 MICROGRAMOS/INHALACIÓN, SUSPENSIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN",FLUTICASONA PROPIONATO,Glaxosmithkline S.A.,Glaxosmithkline S.A.,665562,250 mcg,INHALACIÓN PULMONAR,878338800000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/61788/FT_61788.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/61788/61788_materialas.jpg,3,1
61787,"TRIALONA 50 MICROGRAMOS/INHALACIÓN, SUSPENSIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN",FLUTICASONA PROPIONATO,Glaxosmithkline S.A.,Glaxosmithkline S.A.,665570,50 mcg,INHALACIÓN PULMONAR,878338800000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/61787/FT_61787.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/61787/61787_materialas.jpg,3,1
44901,TRIGON DEPOT 40 mg/ml SUSPENSIÓN INYECTABLE,TRIAMCINOLONA ACETONIDO,Piramal Critical Care B.V.,Euromed Pharma Spain S.L.,839589,40 mg/ml,INYECTABLE,-73702800000,,VÍA INTRAARTICULAR,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/44901/FT_44901.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/44901/44901_materialas.jpg,3,1
1171208007,TRIMBOW 172 microgramos/5 microgramos/9 microgramos SOLUCION PARA INHALACION EN ENVASE A PRESION,"BECLOMETASONA DIPROPIONATO, FORMOTEROL FUMARATO DIHIDRATO, GLICOPIRRONIO BROMURO",Chiesi Farmaceutici S.P.A.,Chiesi España S.A.U.,730420,172 microgramos/5 microgramos/9 microgramos,INHALACIÓN PULMONAR,1614181388000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/1171208007/FT_1171208007.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/1171208007/1171208007_materialas.jpg,3,3
1171208002,TRIMBOW 87 MICROGRAMOS/5 MICROGRAMOS/9 MICROGRAMOS SOLUCION PARA INHALACION EN ENVASE A PRESION,"BECLOMETASONA DIPROPIONATO, FORMOTEROL FUMARATO DIHIDRATO, GLICOPIRRONIO BROMURO",Chiesi Farmaceutici S.P.A.,Chiesi España S.A.U.,718533,87/5/9 microgramos/pulsación,INHALACIÓN PULMONAR,1502642331000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/1171208002/FT_1171208002.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/1171208002/1171208002_materialas.jpg,3,3
1171208010,TRIMBOW 88 microgramos/5 microgramos/9 microgramos POLVO PARA INHALACION,"BECLOMETASONA DIPROPIONATO, FORMOTEROL FUMARATO DIHIDRATO, GLICOPIRRONIO BROMURO",Chiesi Farmaceutici S.P.A.,Chiesi España S.A.U.,730791,88 microgramos/ 5 microgramos/ 9 microgramos,INHALACIÓN PULMONAR,1619706125000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/1171208010/FT_1171208010.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/1171208010/1171208010_materialas.jpg,3,3
